pixel_ID,lat,lon,utm_n,utm_e,population
3276,-11.8956227046,-76.9061761185,8684276.06272,292380.803307,1
3277,-11.8956845625,-76.8969985125,8684276.06272,293380.803307,0
3278,-11.8957461223,-76.8878208557,8684276.06272,294380.803307,0
3279,-11.8958073839,-76.8786431484,8684276.06272,295380.803307,0
3280,-11.8958683474,-76.8694653907,8684276.06272,296380.803307,0
3281,-11.8959290127,-76.8602875829,8684276.06272,297380.803307,0
3282,-11.8959893799,-76.8511097252,8684276.06272,298380.803307,0
3283,-11.8960494489,-76.8419318179,8684276.06272,299380.803307,0
3284,-11.8961092197,-76.8327538613,8684276.06272,300380.803307,0
3285,-11.8961686923,-76.8235758556,8684276.06272,301380.803307,0
3286,-11.8962278668,-76.814397801,8684276.06272,302380.803307,0
3287,-11.896286743,-76.8052196977,8684276.06272,303380.803307,0
3288,-11.8963453211,-76.7960415461,8684276.06272,304380.803307,0
3289,-11.8964036009,-76.7868633464,8684276.06272,305380.803307,0
3290,-11.8964615825,-76.7776850987,8684276.06272,306380.803307,0
3291,-11.8965192659,-76.7685068035,8684276.06272,307380.803307,0
3292,-11.896576651,-76.7593284608,8684276.06272,308380.803307,0
3293,-11.8966337379,-76.750150071,8684276.06272,309380.803307,0
3294,-11.8966905266,-76.7409716342,8684276.06272,310380.803307,0
3295,-11.896747017,-76.7317931509,8684276.06272,311380.803307,0
3296,-11.8968032091,-76.7226146211,8684276.06272,312380.803307,0
3297,-11.896859103,-76.7134360451,8684276.06272,313380.803307,0
3298,-11.8969146986,-76.7042574232,8684276.06272,314380.803307,0
3299,-11.8969699959,-76.6950787557,8684276.06272,315380.803307,0
3300,-11.8837193859,-77.2915107797,8685276.06272,250380.803307,0
3301,-11.8837936998,-77.2823358325,8685276.06272,251380.803307,0
3302,-11.8838677162,-77.2731608243,8685276.06272,252380.803307,0
3303,-11.883941435,-77.2639857551,8685276.06272,253380.803307,0
3304,-11.8840148562,-77.2548106254,8685276.06272,254380.803307,0
3305,-11.8840879799,-77.2456354352,8685276.06272,255380.803307,0
3306,-11.884160806,-77.2364601849,8685276.06272,256380.803307,0
3307,-11.8842333345,-77.2272848746,8685276.06272,257380.803307,0
3308,-11.8843055654,-77.2181095048,8685276.06272,258380.803307,0
3309,-11.8843774987,-77.2089340755,8685276.06272,259380.803307,0
3310,-11.8844491344,-77.199758587,8685276.06272,260380.803307,0
3311,-11.8845204724,-77.1905830396,8685276.06272,261380.803307,0
3312,-11.8845915129,-77.1814074335,8685276.06272,262380.803307,0
3313,-11.8846622556,-77.172231769,8685276.06272,263380.803307,0
3314,-11.8847327007,-77.1630560464,8685276.06272,264380.803307,0
3315,-11.8848028482,-77.1538802657,8685276.06272,265380.803307,30
3316,-11.884872698,-77.1447044274,8685276.06272,266380.803307,65
3317,-11.8849422501,-77.1355285316,8685276.06272,267380.803307,823
3318,-11.8850115045,-77.1263525787,8685276.06272,268380.803307,5498
3319,-11.8850804613,-77.1171765687,8685276.06272,269380.803307,6668
3320,-11.8851491203,-77.1080005021,8685276.06272,270380.803307,3031
3321,-11.8852174816,-77.098824379,8685276.06272,271380.803307,590
3322,-11.8852855452,-77.0896481996,8685276.06272,272380.803307,400
3323,-11.8853533111,-77.0804719643,8685276.06272,273380.803307,329
3324,-11.8854207792,-77.0712956732,8685276.06272,274380.803307,1882
3325,-11.8854879496,-77.0621193267,8685276.06272,275380.803307,1628
3326,-11.8855548222,-77.0529429249,8685276.06272,276380.803307,517
3327,-11.8856213971,-77.0437664681,8685276.06272,277380.803307,9892
3328,-11.8856876742,-77.0345899565,8685276.06272,278380.803307,12682
3329,-11.8857536535,-77.0254133905,8685276.06272,279380.803307,12669
3330,-11.885819335,-77.0162367702,8685276.06272,280380.803307,11731
3331,-11.8858847187,-77.0070600959,8685276.06272,281380.803307,4797
3332,-11.8859498047,-76.9978833678,8685276.06272,282380.803307,38
3333,-11.8860145928,-76.9887065861,8685276.06272,283380.803307,35
3334,-11.8860790831,-76.9795297512,8685276.06272,284380.803307,28
3335,-11.8861432756,-76.9703528633,8685276.06272,285380.803307,8
3336,-11.8862071702,-76.9611759226,8685276.06272,286380.803307,223
3337,-11.886270767,-76.9519989293,8685276.06272,287380.803307,236
3338,-11.8863340659,-76.9428218837,8685276.06272,288380.803307,27
3339,-11.886397067,-76.9336447861,8685276.06272,289380.803307,9
3340,-11.8864597702,-76.9244676367,8685276.06272,290380.803307,8
3341,-11.8865221756,-76.9152904357,8685276.06272,291380.803307,1
3342,-11.886584283,-76.9061131834,8685276.06272,292380.803307,1
3343,-11.8866460926,-76.89693588,8685276.06272,293380.803307,0
3344,-11.8867076042,-76.8877585258,8685276.06272,294380.803307,0
3345,-11.886768818,-76.878581121,8685276.06272,295380.803307,0
3346,-11.8868297339,-76.8694036659,8685276.06272,296380.803307,0
3347,-11.8868903518,-76.8602261607,8685276.06272,297380.803307,0
3348,-11.8869506718,-76.8510486056,8685276.06272,298380.803307,0
3349,-11.8870106939,-76.841871001,8685276.06272,299380.803307,0
3350,-11.887070418,-76.832693347,8685276.06272,300380.803307,0
3351,-11.8871298442,-76.8235156438,8685276.06272,301380.803307,0
3352,-11.8871889724,-76.8143378919,8685276.06272,302380.803307,0
3353,-11.8872478026,-76.8051600913,8685276.06272,303380.803307,0
3354,-11.8873063349,-76.7959822423,8685276.06272,304380.803307,0
3355,-11.8873645692,-76.7868043452,8685276.06272,305380.803307,0
3356,-11.8874225055,-76.7776264003,8685276.06272,306380.803307,0
3357,-11.8874801438,-76.7684484077,8685276.06272,307380.803307,0
3358,-11.8875374841,-76.7592703677,8685276.06272,308380.803307,0
3359,-11.8875945265,-76.7500922806,8685276.06272,309380.803307,0
3360,-11.8876512707,-76.7409141465,8685276.06272,310380.803307,0
3361,-11.887707717,-76.7317359659,8685276.06272,311380.803307,0
3362,-11.8877638653,-76.7225577388,8685276.06272,312380.803307,0
3363,-11.8878197155,-76.7133794655,8685276.06272,313380.803307,0
3364,-11.8878752676,-76.7042011464,8685276.06272,314380.803307,0
3365,-11.8879305217,-76.6950227816,8685276.06272,315380.803307,0
3366,-11.8746831978,-77.2914352063,8686276.06272,250380.803307,0
3367,-11.8747574537,-77.2822605611,8686276.06272,251380.803307,0
3368,-11.8748314122,-77.2730858548,8686276.06272,252380.803307,0
3369,-11.8749050733,-77.2639110876,8686276.06272,253380.803307,0
3370,-11.8749784372,-77.2547362598,8686276.06272,254380.803307,0
3371,-11.8750515037,-77.2455613716,8686276.06272,255380.803307,0
3372,-11.8751242729,-77.2363864233,8686276.06272,256380.803307,0
3373,-11.8751967447,-77.227211415,8686276.06272,257380.803307,0
3374,-11.8752689191,-77.2180363472,8686276.06272,258380.803307,0
3375,-11.8753407962,-77.2088612199,8686276.06272,259380.803307,0
3376,-11.8754123758,-77.1996860335,8686276.06272,260380.803307,0
3377,-11.8754836581,-77.1905107881,8686276.06272,261380.803307,0
3378,-11.875554643,-77.1813354841,8686276.06272,262380.803307,0
3379,-11.8756253305,-77.1721601217,8686276.06272,263380.803307,0
3380,-11.8756957205,-77.162984701,8686276.06272,264380.803307,0
3381,-11.8757658131,-77.1538092225,8686276.06272,265380.803307,67
3382,-11.8758356083,-77.1446336863,8686276.06272,266380.803307,425
3383,-11.8759051061,-77.1354580926,8686276.06272,267380.803307,1120
3384,-11.8759743063,-77.1262824417,8686276.06272,268380.803307,5603
3385,-11.8760432092,-77.1171067339,8686276.06272,269380.803307,2506
3386,-11.8761118145,-77.1079309694,8686276.06272,270380.803307,3658
3387,-11.8761801224,-77.0987551484,8686276.06272,271380.803307,1013
3388,-11.8762481328,-77.0895792712,8686276.06272,272380.803307,528
3389,-11.8763158457,-77.080403338,8686276.06272,273380.803307,2929
3390,-11.8763832611,-77.0712273491,8686276.06272,274380.803307,6433
3391,-11.8764503789,-77.0620513047,8686276.06272,275380.803307,11075
3392,-11.8765171993,-77.0528752051,8686276.06272,276380.803307,4831
3393,-11.8765837221,-77.0436990505,8686276.06272,277380.803307,438
3394,-11.8766499474,-77.0345228411,8686276.06272,278380.803307,10953
3395,-11.8767158751,-77.0253465773,8686276.06272,279380.803307,9451
3396,-11.8767815053,-77.0161702592,8686276.06272,280380.803307,9336
3397,-11.8768468379,-77.0069938871,8686276.06272,281380.803307,8310
3398,-11.8769118729,-76.9978174612,8686276.06272,282380.803307,3762
3399,-11.8769766104,-76.9886409818,8686276.06272,283380.803307,710
3400,-11.8770410503,-76.9794644492,8686276.06272,284380.803307,5
3401,-11.8771051926,-76.9702878635,8686276.06272,285380.803307,5
3402,-11.8771690373,-76.961111225,8686276.06272,286380.803307,75
3403,-11.8772325843,-76.951934534,8686276.06272,287380.803307,735
3404,-11.8772958338,-76.9427577907,8686276.06272,288380.803307,419
3405,-11.8773587856,-76.9335809954,8686276.06272,289380.803307,18
3406,-11.8774214398,-76.9244041482,8686276.06272,290380.803307,15
3407,-11.8774837964,-76.9152272496,8686276.06272,291380.803307,16
3408,-11.8775458553,-76.9060502996,8686276.06272,292380.803307,0
3409,-11.8776076165,-76.8968732985,8686276.06272,293380.803307,0
3410,-11.8776690801,-76.8876962466,8686276.06272,294380.803307,0
3411,-11.877730246,-76.8785191442,8686276.06272,295380.803307,0
3412,-11.8777911142,-76.8693419914,8686276.06272,296380.803307,0
3413,-11.8778516848,-76.8601647885,8686276.06272,297380.803307,0
3414,-11.8779119576,-76.8509875358,8686276.06272,298380.803307,0
3415,-11.8779719328,-76.8418102336,8686276.06272,299380.803307,0
3416,-11.8780316102,-76.8326328819,8686276.06272,300380.803307,0
3417,-11.8780909899,-76.8234554812,8686276.06272,301380.803307,0
3418,-11.8781500719,-76.8142780316,8686276.06272,302380.803307,0
3419,-11.8782088562,-76.8051005334,8686276.06272,303380.803307,0
3420,-11.8782673427,-76.7959229869,8686276.06272,304380.803307,0
3421,-11.8783255314,-76.7867453922,8686276.06272,305380.803307,0
3422,-11.8783834225,-76.7775677497,8686276.06272,306380.803307,0
3423,-11.8784410157,-76.7683900595,8686276.06272,307380.803307,0
3424,-11.8784983112,-76.759212322,8686276.06272,308380.803307,0
3425,-11.8785553089,-76.7500345373,8686276.06272,309380.803307,0
3426,-11.8786120089,-76.7408567057,8686276.06272,310380.803307,0
3427,-11.878668411,-76.7316788275,8686276.06272,311380.803307,0
3428,-11.8787245153,-76.7225009029,8686276.06272,312380.803307,0
3429,-11.8787803219,-76.7133229321,8686276.06272,313380.803307,0
3430,-11.8788358306,-76.7041449154,8686276.06272,314380.803307,0
3431,-11.8788910415,-76.6949668531,8686276.06272,315380.803307,0
3432,-11.8656470035,-77.2913596945,8687276.06272,250380.803307,0
3433,-11.8657212013,-77.282185351,8687276.06272,251380.803307,0
3434,-11.8657951019,-77.2730109464,8687276.06272,252380.803307,0
3435,-11.8658687055,-77.2638364809,8687276.06272,253380.803307,0
3436,-11.8659420119,-77.2546619549,8687276.06272,254380.803307,0
3437,-11.8660150213,-77.2454873684,8687276.06272,255380.803307,0
3438,-11.8660877335,-77.2363127218,8687276.06272,256380.803307,0
3439,-11.8661601486,-77.2271380154,8687276.06272,257380.803307,0
3440,-11.8662322666,-77.2179632492,8687276.06272,258380.803307,0
3441,-11.8663040874,-77.2087884237,8687276.06272,259380.803307,0
3442,-11.8663756111,-77.1996135391,8687276.06272,260380.803307,0
3443,-11.8664468376,-77.1904385955,8687276.06272,261380.803307,0
3444,-11.8665177669,-77.1812635933,8687276.06272,262380.803307,0
3445,-11.8665883991,-77.1720885327,8687276.06272,263380.803307,0
3446,-11.8666587341,-77.1629134139,8687276.06272,264380.803307,2
3447,-11.8667287719,-77.1537382372,8687276.06272,265380.803307,60
3448,-11.8667985125,-77.1445630028,8687276.06272,266380.803307,634
3449,-11.8668679558,-77.135387711,8687276.06272,267380.803307,2202
3450,-11.866937102,-77.126212362,8687276.06272,268380.803307,3823
3451,-11.8670059509,-77.117036956,8687276.06272,269380.803307,10036
3452,-11.8670745026,-77.1078614933,8687276.06272,270380.803307,39751
3453,-11.867142757,-77.0986859742,8687276.06272,271380.803307,963
3454,-11.8672107142,-77.0895103989,8687276.06272,272380.803307,2108
3455,-11.8672783741,-77.0803347677,8687276.06272,273380.803307,7522
3456,-11.8673457367,-77.0711590807,8687276.06272,274380.803307,10452
3457,-11.8674128021,-77.0619833382,8687276.06272,275380.803307,7903
3458,-11.8674795702,-77.0528075405,8687276.06272,276380.803307,2861
3459,-11.867546041,-77.0436316878,8687276.06272,277380.803307,966
3460,-11.8676122144,-77.0344557804,8687276.06272,278380.803307,5387
3461,-11.8676780906,-77.0252798186,8687276.06272,279380.803307,3175
3462,-11.8677436694,-77.0161038024,8687276.06272,280380.803307,3099
3463,-11.8678089509,-77.0069277323,8687276.06272,281380.803307,2326
3464,-11.8678739351,-76.9977516084,8687276.06272,282380.803307,3
3465,-11.8679386219,-76.988575431,8687276.06272,283380.803307,5
3466,-11.8680030114,-76.9793992003,8687276.06272,284380.803307,7
3467,-11.8680671035,-76.9702229167,8687276.06272,285380.803307,55
3468,-11.8681308982,-76.9610465802,8687276.06272,286380.803307,28
3469,-11.8681943956,-76.9518701912,8687276.06272,287380.803307,548
3470,-11.8682575956,-76.94269375,8687276.06272,288380.803307,321
3471,-11.8683204981,-76.9335172567,8687276.06272,289380.803307,13
3472,-11.8683831033,-76.9243407116,8687276.06272,290380.803307,6
3473,-11.8684454111,-76.915164115,8687276.06272,291380.803307,23
3474,-11.8685074214,-76.905987467,8687276.06272,292380.803307,0
3475,-11.8685691344,-76.896810768,8687276.06272,293380.803307,0
3476,-11.8686305499,-76.8876340182,8687276.06272,294380.803307,0
3477,-11.8686916679,-76.8784572179,8687276.06272,295380.803307,0
3478,-11.8687524885,-76.8692803672,8687276.06272,296380.803307,0
3479,-11.8688130117,-76.8601034665,8687276.06272,297380.803307,0
3480,-11.8688732374,-76.8509265159,8687276.06272,298380.803307,0
3481,-11.8689331656,-76.8417495157,8687276.06272,299380.803307,0
3482,-11.8689927963,-76.8325724662,8687276.06272,300380.803307,0
3483,-11.8690521296,-76.8233953676,8687276.06272,301380.803307,0
3484,-11.8691111654,-76.8142182202,8687276.06272,302380.803307,0
3485,-11.8691699036,-76.8050410242,8687276.06272,303380.803307,0
3486,-11.8692283444,-76.7958637798,8687276.06272,304380.803307,0
3487,-11.8692864876,-76.7866864873,8687276.06272,305380.803307,0
3488,-11.8693443334,-76.7775091469,8687276.06272,306380.803307,0
3489,-11.8694018816,-76.7683317589,8687276.06272,307380.803307,0
3490,-11.8694591322,-76.7591543236,8687276.06272,308380.803307,0
3491,-11.8695160854,-76.7499768411,8687276.06272,309380.803307,0
3492,-11.8695727409,-76.7407993117,8687276.06272,310380.803307,0
3493,-11.8696290989,-76.7316217357,8687276.06272,311380.803307,0
3494,-11.8696851594,-76.7224441133,8687276.06272,312380.803307,0
3495,-11.8697409223,-76.7132664448,8687276.06272,313380.803307,0
3496,-11.8697963876,-76.7040887303,8687276.06272,314380.803307,0
3497,-11.8698515553,-76.6949109702,8687276.06272,315380.803307,0
3498,-11.856610803,-77.2912842443,8688276.06272,250380.803307,0
3499,-11.8566849426,-77.2821102023,8688276.06272,251380.803307,0
3500,-11.8567587854,-77.2729360992,8688276.06272,252380.803307,0
3501,-11.8568323314,-77.2637619352,8688276.06272,253380.803307,0
3502,-11.8569055804,-77.2545877106,8688276.06272,254380.803307,0
3503,-11.8569785326,-77.2454134256,8688276.06272,255380.803307,0
3504,-11.8570511879,-77.2362390805,8688276.06272,256380.803307,0
3505,-11.8571235463,-77.2270646756,8688276.06272,257380.803307,0
3506,-11.8571956078,-77.217890211,8688276.06272,258380.803307,0
3507,-11.8572673724,-77.208715687,8688276.06272,259380.803307,0
3508,-11.8573388401,-77.1995411039,8688276.06272,260380.803307,0
3509,-11.8574100109,-77.1903664619,8688276.06272,261380.803307,0
3510,-11.8574808847,-77.1811917612,8688276.06272,262380.803307,0
3511,-11.8575514616,-77.1720170022,8688276.06272,263380.803307,3
3512,-11.8576217415,-77.162842185,8688276.06272,264380.803307,51
3513,-11.8576917244,-77.1536673098,8688276.06272,265380.803307,523
3514,-11.8577614104,-77.144492377,8688276.06272,266380.803307,1550
3515,-11.8578307994,-77.1353173868,8688276.06272,267380.803307,3400
3516,-11.8578998914,-77.1261423394,8688276.06272,268380.803307,9030
3517,-11.8579686865,-77.1169672351,8688276.06272,269380.803307,16286
3518,-11.8580371845,-77.107792074,8688276.06272,270380.803307,5487
3519,-11.8581053855,-77.0986168566,8688276.06272,271380.803307,962
3520,-11.8581732894,-77.0894415829,8688276.06272,272380.803307,2063
3521,-11.8582408964,-77.0802662533,8688276.06272,273380.803307,7640
3522,-11.8583082063,-77.071090868,8688276.06272,274380.803307,10856
3523,-11.8583752192,-77.0619154272,8688276.06272,275380.803307,9851
3524,-11.858441935,-77.0527399312,8688276.06272,276380.803307,4301
3525,-11.8585083537,-77.0435643802,8688276.06272,277380.803307,1065
3526,-11.8585744754,-77.0343887745,8688276.06272,278380.803307,493
3527,-11.8586402999,-77.0252131143,8688276.06272,279380.803307,568
3528,-11.8587058274,-77.0160373999,8688276.06272,280380.803307,307
3529,-11.8587710578,-77.0068616315,8688276.06272,281380.803307,178
3530,-11.8588359911,-76.9976858093,8688276.06272,282380.803307,46
3531,-11.8589006273,-76.9885099337,8688276.06272,283380.803307,4
3532,-11.8589649664,-76.9793340048,8688276.06272,284380.803307,17
3533,-11.8590290083,-76.9701580229,8688276.06272,285380.803307,13
3534,-11.8590927531,-76.9609819882,8688276.06272,286380.803307,1
3535,-11.8591562007,-76.951805901,8688276.06272,287380.803307,1
3536,-11.8592193512,-76.9426297615,8688276.06272,288380.803307,1
3537,-11.8592822045,-76.93345357,8688276.06272,289380.803307,1
3538,-11.8593447607,-76.9242773267,8688276.06272,290380.803307,0
3539,-11.8594070197,-76.9151010319,8688276.06272,291380.803307,0
3540,-11.8594689815,-76.9059246858,8688276.06272,292380.803307,0
3541,-11.8595306461,-76.8967482886,8688276.06272,293380.803307,0
3542,-11.8595920135,-76.8875718407,8688276.06272,294380.803307,0
3543,-11.8596530837,-76.8783953422,8688276.06272,295380.803307,0
3544,-11.8597138567,-76.8692187933,8688276.06272,296380.803307,0
3545,-11.8597743325,-76.8600421944,8688276.06272,297380.803307,0
3546,-11.859834511,-76.8508655457,8688276.06272,298380.803307,0
3547,-11.8598943923,-76.8416888474,8688276.06272,299380.803307,0
3548,-11.8599539764,-76.8325120998,8688276.06272,300380.803307,0
3549,-11.8600132632,-76.8233353031,8688276.06272,301380.803307,0
3550,-11.8600722528,-76.8141584576,8688276.06272,302380.803307,0
3551,-11.860130945,-76.8049815635,8688276.06272,303380.803307,0
3552,-11.86018934,-76.795804621,8688276.06272,304380.803307,0
3553,-11.8602474378,-76.7866276304,8688276.06272,305380.803307,0
3554,-11.8603052382,-76.777450592,8688276.06272,306380.803307,0
3555,-11.8603627414,-76.7682735059,8688276.06272,307380.803307,0
3556,-11.8604199472,-76.7590963725,8688276.06272,308380.803307,0
3557,-11.8604768557,-76.749919192,8688276.06272,309380.803307,0
3558,-11.860533467,-76.7407419646,8688276.06272,310380.803307,0
3559,-11.8605897808,-76.7315646905,8688276.06272,311380.803307,0
3560,-11.8606457974,-76.7223873701,8688276.06272,312380.803307,0
3561,-11.8607015166,-76.7132100036,8688276.06272,313380.803307,0
3562,-11.8607569385,-76.7040325911,8688276.06272,314380.803307,0
3563,-11.860812063,-76.694855133,8688276.06272,315380.803307,0
3564,-11.8475745962,-77.2912088558,8689276.06272,250380.803307,0
3565,-11.8476486778,-77.282035115,8689276.06272,251380.803307,0
3566,-11.8477224627,-77.2728613131,8689276.06272,252380.803307,0
3567,-11.847795951,-77.2636874503,8689276.06272,253380.803307,0
3568,-11.8478691427,-77.2545135269,8689276.06272,254380.803307,0
3569,-11.8479420377,-77.2453395432,8689276.06272,255380.803307,0
3570,-11.8480146361,-77.2361654994,8689276.06272,256380.803307,0
3571,-11.8480869379,-77.2269913957,8689276.06272,257380.803307,0
3572,-11.8481589429,-77.2178172324,8689276.06272,258380.803307,0
3573,-11.8482306513,-77.2086430097,8689276.06272,259380.803307,0
3574,-11.848302063,-77.1994687279,8689276.06272,260380.803307,0
3575,-11.848373178,-77.1902943872,8689276.06272,261380.803307,7
3576,-11.8484439963,-77.1811199878,8689276.06272,262380.803307,28
3577,-11.8485145178,-77.1719455301,8689276.06272,263380.803307,58
3578,-11.8485847427,-77.1627710142,8689276.06272,264380.803307,399
3579,-11.8486546708,-77.1535964404,8689276.06272,265380.803307,3561
3580,-11.8487243022,-77.1444218089,8689276.06272,266380.803307,5908
3581,-11.8487936369,-77.1352471201,8689276.06272,267380.803307,5364
3582,-11.8488626747,-77.126072374,8689276.06272,268380.803307,6527
3583,-11.8489314159,-77.1168975711,8689276.06272,269380.803307,4817
3584,-11.8489998602,-77.1077227114,8689276.06272,270380.803307,2572
3585,-11.8490680078,-77.0985477954,8689276.06272,271380.803307,3448
3586,-11.8491358586,-77.0893728231,8689276.06272,272380.803307,3572
3587,-11.8492034125,-77.0801977949,8689276.06272,273380.803307,3710
3588,-11.8492706697,-77.071022711,8689276.06272,274380.803307,6724
3589,-11.8493376301,-77.0618475716,8689276.06272,275380.803307,10632
3590,-11.8494042936,-77.0526723771,8689276.06272,276380.803307,5405
3591,-11.8494706603,-77.0434971275,8689276.06272,277380.803307,1473
3592,-11.8495367301,-77.0343218233,8689276.06272,278380.803307,1137
3593,-11.8496025032,-77.0251464646,8689276.06272,279380.803307,487
3594,-11.8496679793,-77.0159710516,8689276.06272,280380.803307,695
3595,-11.8497331586,-77.0067955847,8689276.06272,281380.803307,461
3596,-11.849798041,-76.997620064,8689276.06272,282380.803307,685
3597,-11.8498626266,-76.9884444899,8689276.06272,283380.803307,39
3598,-11.8499269152,-76.9792688625,8689276.06272,284380.803307,5
3599,-11.849990907,-76.9700931821,8689276.06272,285380.803307,4
3600,-11.8500546018,-76.9609174489,8689276.06272,286380.803307,3
3601,-11.8501179997,-76.9517416632,8689276.06272,287380.803307,2
3602,-11.8501811008,-76.9425658253,8689276.06272,288380.803307,1
3603,-11.8502439049,-76.9333899354,8689276.06272,289380.803307,8
3604,-11.850306412,-76.9242139936,8689276.06272,290380.803307,0
3605,-11.8503686222,-76.9150380004,8689276.06272,291380.803307,0
3606,-11.8504305355,-76.9058619558,8689276.06272,292380.803307,0
3607,-11.8504921518,-76.8966858602,8689276.06272,293380.803307,0
3608,-11.8505534711,-76.8875097139,8689276.06272,294380.803307,0
3609,-11.8506144935,-76.878333517,8689276.06272,295380.803307,0
3610,-11.8506752189,-76.8691572697,8689276.06272,296380.803307,0
3611,-11.8507356472,-76.8599809725,8689276.06272,297380.803307,0
3612,-11.8507957786,-76.8508046254,8689276.06272,298380.803307,0
3613,-11.850855613,-76.8416282287,8689276.06272,299380.803307,0
3614,-11.8509151504,-76.8324517827,8689276.06272,300380.803307,0
3615,-11.8509743908,-76.8232752877,8689276.06272,301380.803307,0
3616,-11.8510333341,-76.8140987438,8689276.06272,302380.803307,0
3617,-11.8510919804,-76.8049221513,8689276.06272,303380.803307,0
3618,-11.8511503297,-76.7957455105,8689276.06272,304380.803307,0
3619,-11.8512083819,-76.7865688216,8689276.06272,305380.803307,0
3620,-11.851266137,-76.7773920848,8689276.06272,306380.803307,0
3621,-11.8513235951,-76.7682153005,8689276.06272,307380.803307,0
3622,-11.8513807561,-76.7590384688,8689276.06272,308380.803307,0
3623,-11.8514376201,-76.7498615899,8689276.06272,309380.803307,0
3624,-11.8514941869,-76.7406846643,8689276.06272,310380.803307,0
3625,-11.8515504567,-76.7315076919,8689276.06272,311380.803307,0
3626,-11.8516064294,-76.7223306732,8689276.06272,312380.803307,0
3627,-11.851662105,-76.7131536084,8689276.06272,313380.803307,0
3628,-11.8517174834,-76.7039764977,8689276.06272,314380.803307,0
3629,-11.8517725648,-76.6947993414,8689276.06272,315380.803307,0
3630,-11.8385383832,-77.2911335289,8690276.06272,250380.803307,0
3631,-11.8386124067,-77.281960089,8690276.06272,251380.803307,0
3632,-11.8386861338,-77.2727865881,8690276.06272,252380.803307,0
3633,-11.8387595645,-77.2636130263,8690276.06272,253380.803307,0
3634,-11.8388326988,-77.2544394039,8690276.06272,254380.803307,0
3635,-11.8389055367,-77.2452657212,8690276.06272,255380.803307,0
3636,-11.8389780781,-77.2360919784,8690276.06272,256380.803307,0
3637,-11.8390503232,-77.2269181757,8690276.06272,257380.803307,0
3638,-11.8391222718,-77.2177443134,8690276.06272,258380.803307,0
3639,-11.8391939239,-77.2085703917,8690276.06272,259380.803307,0
3640,-11.8392652796,-77.199396411,8690276.06272,260380.803307,1
3641,-11.8393363389,-77.1902223713,8690276.06272,261380.803307,71
3642,-11.8394071017,-77.181048273,8690276.06272,262380.803307,253
3643,-11.8394775679,-77.1718741164,8690276.06272,263380.803307,673
3644,-11.8395477377,-77.1626999016,8690276.06272,264380.803307,3877
3645,-11.839617611,-77.1535256289,8690276.06272,265380.803307,6546
3646,-11.8396871878,-77.1443512985,8690276.06272,266380.803307,5219
3647,-11.8397564681,-77.1351769108,8690276.06272,267380.803307,7726
3648,-11.8398254519,-77.1260024658,8690276.06272,268380.803307,7172
3649,-11.8398941391,-77.116827964,8690276.06272,269380.803307,7186
3650,-11.8399625298,-77.1076534055,8690276.06272,270380.803307,2816
3651,-11.8400306239,-77.0984787906,8690276.06272,271380.803307,4034
3652,-11.8400984215,-77.0893041195,8690276.06272,272380.803307,1941
3653,-11.8401659225,-77.0801293924,8690276.06272,273380.803307,2246
3654,-11.840233127,-77.0709546097,8690276.06272,274380.803307,1136
3655,-11.8403000348,-77.0617797715,8690276.06272,275380.803307,1726
3656,-11.8403666461,-77.0526048781,8690276.06272,276380.803307,1393
3657,-11.8404329607,-77.0434299298,8690276.06272,277380.803307,1177
3658,-11.8404989788,-77.0342549268,8690276.06272,278380.803307,1360
3659,-11.8405647002,-77.0250798693,8690276.06272,279380.803307,986
3660,-11.8406301251,-77.0159047576,8690276.06272,280380.803307,1535
3661,-11.8406952533,-77.0067295919,8690276.06272,281380.803307,853
3662,-11.8407600848,-76.9975543724,8690276.06272,282380.803307,767
3663,-11.8408246197,-76.9883790995,8690276.06272,283380.803307,35
3664,-11.840888858,-76.9792037734,8690276.06272,284380.803307,8
3665,-11.8409527995,-76.9700283943,8690276.06272,285380.803307,7
3666,-11.8410164445,-76.9608529624,8690276.06272,286380.803307,31
3667,-11.8410797927,-76.951677478,8690276.06272,287380.803307,26
3668,-11.8411428442,-76.9425019414,8690276.06272,288380.803307,4
3669,-11.8412055991,-76.9333263527,8690276.06272,289380.803307,1
3670,-11.8412680572,-76.9241507123,8690276.06272,290380.803307,5
3671,-11.8413302187,-76.9149750203,8690276.06272,291380.803307,0
3672,-11.8413920834,-76.9057992771,8690276.06272,292380.803307,0
3673,-11.8414536514,-76.8966234829,8690276.06272,293380.803307,0
3674,-11.8415149226,-76.8874476379,8690276.06272,294380.803307,0
3675,-11.8415758971,-76.8782717423,8690276.06272,295380.803307,0
3676,-11.8416365749,-76.8690957964,8690276.06272,296380.803307,0
3677,-11.8416969559,-76.8599198005,8690276.06272,297380.803307,0
3678,-11.8417570402,-76.8507437548,8690276.06272,298380.803307,0
3679,-11.8418168277,-76.8415676595,8690276.06272,299380.803307,0
3680,-11.8418763183,-76.8323915149,8690276.06272,300380.803307,0
3681,-11.8419355123,-76.8232153213,8690276.06272,301380.803307,0
3682,-11.8419944094,-76.8140390788,8690276.06272,302380.803307,0
3683,-11.8420530097,-76.8048627877,8690276.06272,303380.803307,0
3684,-11.8421113132,-76.7956864483,8690276.06272,304380.803307,0
3685,-11.8421693199,-76.7865100609,8690276.06272,305380.803307,0
3686,-11.8422270298,-76.7773336255,8690276.06272,306380.803307,0
